date,ticker,side,price,shares,reason
2011-02-28,COCE3.SA,BUY,15.18366813659668,3741,REBAL_ADD
2011-02-28,LPSB3.SA,BUY,16.252880096435547,3495,REBAL_ADD
2011-02-28,TEND3.SA,BUY,4.511235237121582,12594,REBAL_ADD
2011-02-28,ELET3.SA,BUY,13.579853057861328,4183,REBAL_ADD
2011-03-31,TUPY3.SA,SELL,8.092307090759277,11576,REBAL_DROP
2011-03-31,PATI3.SA,SELL,6.780933856964111,7947,REBAL_DROP
2011-03-31,EMBR3.SA,SELL,12.349909782409668,4529,REBAL_DROP
2011-03-31,VIVT3.SA,SELL,6.900060653686523,8244,REBAL_DROP
2011-03-31,AGRO3.SA,SELL,5.062103271484375,10658,REBAL_DROP
2011-03-31,CSMG3.SA,SELL,4.192202091217041,12791,REBAL_DROP
2011-03-31,SLCE3.SA,SELL,2.6755778789520264,22157,REBAL_DROP
2011-03-31,LPSB3.SA,SELL,16.59868621826172,3495,REBAL_DROP
2011-03-31,TEND3.SA,SELL,4.511235237121582,12594,REBAL_DROP
2011-03-31,ELET3.SA,SELL,14.255953788757324,4183,REBAL_DROP
2011-03-31,CEEB3.SA,BUY,14.565058708190918,4131,REBAL_ADD
2011-03-31,SBSP3.SA,BUY,10.523730278015137,5718,REBAL_ADD
2011-03-31,EGIE3.SA,BUY,9.740686416625977,6177,REBAL_ADD
2011-03-31,SMTO3.SA,BUY,5.63070821762085,10687,REBAL_ADD
2011-03-31,JHSF3.SA,BUY,2.4013144969940186,25060,REBAL_ADD
2011-03-31,BEES3.SA,BUY,1.4144878387451172,42543,REBAL_ADD
2011-03-31,BBDC3.SA,BUY,5.07047176361084,11868,REBAL_ADD
2011-03-31,TCSA3.SA,BUY,84.5347671508789,711,REBAL_ADD
2011-03-31,ODPV3.SA,BUY,4.702260494232178,12797,REBAL_ADD
2011-03-31,POMO3.SA,BUY,1.798004150390625,33468,REBAL_ADD
2011-05-04,SMTO3.SA,SELL,4.969613075256348,10687,STOP_LOSS
2011-05-31,CGAS3.SA,SELL,11.398221969604492,6118,REBAL_DROP
2011-05-31,PNVL3.SA,SELL,2.405345678329468,22398,REBAL_DROP
2011-05-31,LIGT3.SA,SELL,20.018217086791992,3042,REBAL_DROP
2011-05-31,CMIG3.SA,SELL,2.6569273471832275,24311,REBAL_DROP
2011-05-31,BRFS3.SA,SELL,24.50737953186035,2447,REBAL_DROP
2011-05-31,CPFE3.SA,SELL,11.676356315612791,5206,REBAL_DROP
2011-05-31,TGMA3.SA,SELL,14.125304222106934,4407,REBAL_DROP
2011-05-31,PSSA3.SA,SELL,6.253582954406738,8479,REBAL_DROP
2011-05-31,COCE3.SA,SELL,17.307146072387695,3741,REBAL_DROP
2011-05-31,EGIE3.SA,SELL,9.524492263793944,6177,REBAL_DROP
2011-05-31,BEES3.SA,SELL,1.361656904220581,42543,REBAL_DROP
2011-05-31,BBDC3.SA,SELL,4.778687953948975,11868,REBAL_DROP
2011-05-31,ODPV3.SA,SELL,5.094388961791992,12797,REBAL_DROP
2011-05-31,GEPA3.SA,BUY,10.3636474609375,5801,REBAL_ADD
